DateKey,BranchKey,ProductKey,TotalDeposits,DepositAccounts
20250406,28,3,8166.27,2
20250406,28,4,15473.689999999999,3
20250406,28,5,11484.9,4
20250406,29,2,15766.52,4
20250406,29,3,29905.58,4
20250406,29,4,57331.05,6
20250406,29,5,42254.53,5
20250406,30,1,70254.82,6
20250406,30,2,56763.2,7
20250406,30,3,29339.3,4
20250406,30,4,17656.510000000002,3
20250406,30,5,26544.6,5
20250406,31,1,114904.12,9
20250406,31,2,33071.42,4
20250406,31,3,87196.26000000001,2
20250406,31,4,33750.96,5
20250406,31,5,32578.43,1
20250406,32,1,9676.4,1
20250406,32,2,31979.2,6
20250406,32,3,40612.64,5
20250406,32,4,695.3700000000001,1
20250406,32,5,16854.39,5
20250406,33,1,4975.969999999999,2
20250406,33,2,25468.390000000003,5
20250406,33,3,65944.86,4
20250406,33,4,13786.21,2
20250406,33,5,46269.670000000006,1
20250406,34,1,18232.7,3
20250406,34,2,5790.38,2
20250406,34,3,21495.93,6
20250406,34,4,10902.48,2
20250406,34,5,23003.47,4
20250406,35,1,46870.9,8
20250406,35,2,94702.95,4
20250406,35,3,26479.36,5
20250406,35,4,53056.2,7
20250406,35,5,73366.61000000002,6
20250406,36,1,52330.909999999996,6
20250406,36,2,68367.09,4
20250406,36,3,54396.17999999999,3
20250406,36,4,48744.16,2
20250406,36,5,7590.84,2
20250406,37,1,3914.8400000000006,1
20250406,37,2,65189.049999999996,7
20250406,37,3,1765.8300000000002,2
20250406,37,4,56147.33,6
20250406,37,5,29966.89,3
20250406,38,1,29847.64,4
20250406,38,2,14118.28,2
20250406,38,3,28013.46,4
20250406,38,4,421.89000000000004,1
20250406,38,5,19728.83,2
20250406,39,1,30881.14,7
20250406,39,2,11172.47,3
20250406,39,3,17185.43,5
20250406,39,4,2428.77,2
20250406,39,5,25806.07,6
20250406,40,1,22762.85,3
20250406,40,2,24859.17,6
20250406,40,3,13954.89,2
20250406,40,4,13957.81,3
20250406,40,5,9945.3,3
20250407,1,1,35834.950000000004,7
20250407,1,2,18814.4,2
20250407,1,3,645.5400000000001,1
20250407,1,4,37269.49,3
20250407,1,5,20990.93,1
20250407,2,1,83502.14,5
20250407,2,2,827.37,1
20250407,2,3,8354.27,2
20250407,2,4,82551.51,4
20250407,2,5,81442.66,9
20250407,3,1,4469.5199999999995,2
20250407,3,3,33837.46,4
20250407,3,4,23782.309999999998,7
20250407,3,5,38709.450000000004,3
20250407,4,1,37952.96000000001,5
20250407,4,2,34620.18,4
20250407,4,3,55541.840000000004,7
20250407,4,4,93028.31,9
20250407,4,5,25115.480000000003,4
20250407,5,1,26123.489999999998,5
20250407,5,2,29939.77,5
20250407,5,3,31628.35,2
20250407,5,4,11324.420000000002,2
20250407,5,5,76261.87999999999,3
20250407,6,1,10486.130000000001,5
20250407,6,2,30740.619999999995,5
20250407,6,3,117529.95999999999,3
20250407,6,4,16239.300000000003,2
20250407,6,5,41082.64,7
20250407,7,1,9553.18,2
20250407,7,2,17049.88,4
20250407,7,3,19716.530000000002,4
20250407,7,4,135502.7,4
20250407,7,5,46980.08,5
20250407,8,1,29365.86,3
20250407,8,2,130.72000000000003,1
20250407,8,3,39554.69,3
20250407,8,4,47918.18,4
20250407,9,1,3493.42,1
20250407,9,2,33424.15,7
20250407,9,3,1194.96,1
20250407,9,4,31854.059999999998,4
20250407,9,5,47396.04,4
20250407,10,1,79915.81999999999,4
20250407,10,2,118951.75,10
20250407,10,3,3037.63,2
20250407,10,4,57528.72,4
20250407,10,5,3125.6,2
20250407,11,1,11685.849999999999,4
20250407,11,2,24758.67,4
20250407,11,3,8015.99,2
20250407,11,4,87007.58,8
20250407,11,5,5909.87,1
20250407,12,1,7511.159999999999,2
20250407,12,2,255634.31999999998,6
20250407,12,3,10075.220000000001,1
20250407,12,4,11165.17,3
20250407,12,5,105302.88,4
20250407,13,1,20128.09,4
20250407,13,2,30981.1,6
20250407,13,3,56133.53,6
20250407,13,4,18156.64,2
20250407,13,5,45868.64,5
20250407,14,1,4092.4300000000003,2
20250407,14,2,4341.39,1
20250407,14,3,27541.68,5
20250407,14,4,19526.82,3
20250407,14,5,13672.07,1
20250407,15,1,11289.390000000001,2
20250407,15,2,4449.95,3
20250407,15,3,37320.32,6
20250407,15,4,34030.92,3
20250407,15,5,150390.25,2
20250407,16,1,48507.93,7
20250407,16,2,13325.720000000001,3
20250407,16,3,31614.98,5
20250407,16,4,12821.3,4
20250407,16,5,21440.84,4
20250407,17,1,12378.0,2
20250407,17,2,43862.369999999995,3
20250407,17,3,48490.33,3
20250407,17,4,49027.44,3
20250407,17,5,84434.04999999999,5
20250407,18,1,13689.16,4
20250407,18,2,4393.2300000000005,1
20250407,18,3,22228.58,6
20250407,18,4,14068.61,5
20250407,18,5,73880.22,5
20250407,19,1,29684.49,4
20250407,19,2,6653.16,3
20250407,19,3,32078.03,6
20250407,19,4,18903.56,2
20250407,19,5,61506.159999999996,7
20250407,20,1,37912.29,7
20250407,20,2,36778.8,4
20250407,20,3,14695.29,3
20250407,20,4,27240.25,4
20250407,20,5,136089.2,7
20250407,21,1,47270.55,7
20250407,21,2,16671.39,2
20250407,21,3,11323.21,2
20250407,21,4,13137.580000000002,2
20250407,21,5,53359.66,5
20250407,22,1,80561.62000000001,3
20250407,22,2,20587.34,7
20250407,22,3,24983.760000000002,1
20250407,22,4,26561.17,4
20250407,22,5,46531.64,4
20250407,23,1,26972.110000000004,2
20250407,23,2,10220.92,4
20250407,23,3,3271.6899999999996,2
20250407,23,4,12816.230000000001,3
20250407,23,5,51535.64,3
20250407,24,1,12871.41,2
20250407,24,2,2726.23,2
20250407,24,3,3133.51,2
20250407,24,4,41506.75000000001,4
20250407,24,5,17785.1,3
20250407,25,1,5860.97,3
20250407,25,2,20079.07,3
20250407,25,3,160649.62,7
20250407,25,4,137536.16,1
20250407,25,5,13443.69,3
20250407,26,1,19300.11,4
20250407,26,2,8357.66,1
20250407,26,3,18074.89,5
20250407,26,4,108549.41,5
20250407,26,5,18702.89,5
20250407,27,1,11909.92,1
20250407,27,2,87548.47,3
20250407,27,3,13316.380000000001,3
20250407,27,4,62154.4,5
20250407,27,5,15172.62,5
20250407,28,1,32697.98,3
20250407,28,2,42366.409999999996,6
20250407,28,3,132878.94,3
20250407,28,4,17276.35,2
20250407,28,5,10269.15,3
20250407,29,1,40354.81,5
20250407,29,2,4587.46,1
20250407,29,3,51362.02,6
20250407,29,4,45346.119999999995,3
20250407,29,5,8320.31,4
20250407,30,1,1957.68,1
20250407,30,2,53613.94,8
20250407,30,3,11237.93,1
20250407,30,4,41010.06,5
20250407,30,5,36610.56,6
20250407,31,1,125222.75,9
20250407,31,2,14230.99,3
20250407,31,3,56833.54,6
20250407,31,4,23941.22,3
20250407,31,5,15832.949999999999,1
20250407,32,2,73395.27,6
20250407,32,3,32862.96,3
20250407,32,4,80813.57999999999,3
20250407,32,5,103530.59999999999,6
20250407,33,1,20952.989999999998,4
20250407,33,2,10012.58,4
20250407,33,3,3018.6600000000003,1
20250407,33,4,443.88,1
20250407,33,5,67381.61,8
20250407,34,1,69297.68,6
20250407,34,2,60313.979999999996,4
20250407,34,3,20268.87,5
20250407,34,4,46384.05,2
20250407,34,5,117710.98,1
20250407,35,1,92742.62,6
20250407,35,2,144465.56,8
20250407,35,3,30877.15,4
20250407,35,4,47693.44,6
20250407,35,5,17583.5,5
20250407,36,1,23060.31,3
20250407,36,2,59611.27,9
20250407,36,3,61815.740000000005,3
20250407,36,4,114542.34,8
20250407,36,5,144729.99,9
20250407,37,1,28541.22,4
20250407,37,2,21674.91,4
20250407,37,3,60249.76,5
20250407,37,4,32953.09,7
20250407,37,5,14215.470000000001,3
20250407,38,1,19629.33,4
20250407,38,2,38084.76,6
20250407,38,3,37972.95,4
20250407,38,4,17892.52,2
20250407,38,5,49055.64,6
20250407,39,3,12030.31,5
20250407,39,4,18430.14,2
20250407,39,5,70709.88,5
20250407,40,1,18370.36,3
20250407,40,2,52445.49999999999,3
20250407,40,3,12657.32,6
20250407,40,4,17739.72,2
20250407,40,5,14594.61,3
20250408,1,1,10764.43,3
20250408,1,2,48801.03,6
20250408,1,3,109769.5,9
20250408,1,4,637.35,1
20250408,2,1,29919.699999999997,4
20250408,2,2,24323.480000000003,6
20250408,2,3,29491.100000000002,3
20250408,2,4,20248.559999999998,3
20250408,2,5,21246.280000000002,4
20250408,3,1,22298.03,5
20250408,3,2,8270.02,3
20250408,3,3,20839.39,3
20250408,3,4,174929.63999999998,5
20250408,3,5,31861.050000000003,6
20250408,4,1,37857.36,4
20250408,4,2,43902.93,3
20250408,4,3,47098.49999999999,3
20250408,4,4,6507.0,1
20250408,4,5,47854.759999999995,7
20250408,5,1,19979.65,3
20250408,5,2,2184.7999999999997,1
20250408,5,3,51611.04,3
20250408,5,4,24039.69,3
20250408,5,5,19161.17,5
20250408,6,1,23381.46,6
20250408,6,2,51136.66,8
20250408,6,3,22133.1,4
20250408,6,4,37334.270000000004,7
20250408,6,5,57844.8,6
20250408,7,1,77010.98999999999,6
20250408,7,2,38565.41,4
20250408,7,3,36167.9,3
20250408,7,4,107620.94,5
20250408,7,5,20272.28,3
20250408,8,1,20234.77,6
20250408,8,2,53278.840000000004,5
20250408,8,3,25937.03,3
20250408,8,4,4582.01,4
20250408,8,5,12152.130000000001,2
20250408,9,1,10894.31,3
20250408,9,2,37933.66,5
20250408,9,3,49203.06,5
20250408,9,4,24560.3,4
20250408,9,5,93097.49,4
20250408,10,1,15768.869999999999,3
20250408,10,2,33219.130000000005,6
20250408,10,3,209360.16,4
20250408,10,4,25217.799999999996,4
20250408,10,5,58815.74,5
20250408,11,1,24115.910000000003,5
20250408,11,2,39505.990000000005,4
20250408,11,3,59725.42,4
20250408,11,4,6384.280000000001,2
20250408,11,5,6095.24,3
20250408,12,1,9208.07,3
20250408,12,2,7975.560000000001,2
20250408,12,3,33708.44,3
20250408,12,4,105809.27,4
20250408,12,5,59487.6,3
20250408,13,1,42096.63,9
20250408,13,2,43948.6,4
20250408,13,3,23021.69,4
20250408,13,4,23249.920000000002,3
20250408,13,5,27947.190000000002,5
20250408,14,1,11554.069999999998,2
20250408,14,2,5739.74,1
20250408,14,3,37235.01,4
20250408,14,4,43397.17999999999,2
20250408,14,5,28337.38,2
20250408,15,1,32405.29,6
20250408,15,2,9142.580000000002,3
20250408,15,3,19162.239999999998,2
20250408,15,4,15012.08,3
20250408,15,5,84381.88,4
20250408,16,1,55776.42,7
20250408,16,2,50741.63,11
20250408,16,3,1680.8899999999999,2
20250408,16,4,7027.76,4
20250408,16,5,10432.560000000001,2
20250408,17,1,4816.540000000001,2
20250408,17,2,2671.64,1
20250408,17,3,2778.0400000000004,3
20250408,17,4,47424.04,4
20250408,17,5,75478.85,6
20250408,18,1,80930.01,10
20250408,18,2,107438.56,5
20250408,18,3,77421.64,5
20250408,18,4,107651.86,5
20250408,18,5,16051.01,2
20250408,19,1,90073.53,2
20250408,19,2,158838.02,10
20250408,19,3,35696.59,6
20250408,19,4,49517.25,6
20250408,19,5,17345.01,2
20250408,20,1,66888.02,5
20250408,20,2,85848.34,4
20250408,20,3,23503.010000000002,3
20250408,20,4,9854.189999999999,4
20250408,20,5,58350.08,4
20250408,21,1,46072.51,7
20250408,21,2,1481.73,2
20250408,21,3,35458.62,3
20250408,21,4,104880.79,5
20250408,21,5,130518.98,7
20250408,22,1,48365.62,3
20250408,22,2,37869.99,4
20250408,22,3,81821.63,6
20250408,22,4,26392.68,4
20250408,22,5,60714.2,6
20250408,23,1,3679.44,2
20250408,23,2,63615.03,5
20250408,23,3,11837.939999999999,5
20250408,23,4,13510.08,4
20250408,23,5,121108.16,5
20250408,24,2,20610.9,4
20250408,24,3,26275.530000000002,3
20250408,24,4,25842.5,6
20250408,25,1,22918.059999999998,4
20250408,25,2,5902.83,2
20250408,25,4,11993.95,4
20250408,25,5,18269.7,2
20250408,26,1,12977.14,4
20250408,26,2,33436.98,2
20250408,26,3,16026.82,5
20250408,26,4,86200.27,9
20250408,26,5,23368.949999999997,6
20250408,27,1,2013.4999999999998,1
20250408,27,2,10776.08,3
20250408,27,3,27337.590000000004,3
20250408,27,4,18023.73,3
20250408,27,5,26868.68,3
20250408,28,1,10842.59,3
20250408,28,2,79052.95999999999,7
20250408,28,3,3927.0699999999997,3
20250408,28,4,20737.77,3
20250408,28,5,27269.47,6
20250408,29,1,2438.2200000000003,1
20250408,29,2,34671.89,4
20250408,29,3,17116.81,6
20250408,29,4,85320.43,7
20250408,29,5,10885.25,2
20250408,30,1,8927.09,3
20250408,30,2,38659.770000000004,3
20250408,30,3,30140.589999999997,4
20250408,30,4,58907.96,9
20250408,30,5,6795.6900000000005,1
20250408,31,1,80388.54000000001,9
20250408,31,2,27763.079999999998,1
20250408,31,3,6990.280000000001,4
20250408,31,4,31320.07,4
20250408,31,5,2262.0599999999995,3
20250408,32,1,97872.0,7
20250408,32,2,131257.43,5
20250408,32,3,31911.309999999998,6
20250408,32,4,174687.19,7
20250408,32,5,48592.649999999994,6
20250408,33,1,24700.44,6
20250408,33,2,15508.3,3
20250408,33,3,30410.47,4
20250408,33,4,27698.29,4
20250408,33,5,19884.07,3
20250408,34,1,54642.78,5
20250408,34,2,77847.31,5
20250408,34,3,13558.69,3
20250408,34,4,28872.09,4
20250408,34,5,55077.93,6
20250408,35,1,47602.35999999999,3
20250408,35,2,105179.89000000001,5
20250408,35,3,7511.55,3
20250408,35,4,99651.45,7
20250408,35,5,19419.55,4
20250408,36,1,47788.810000000005,11
20250408,36,2,6593.639999999999,1
20250408,36,3,33249.06,3
20250408,36,4,27067.710000000003,4
20250408,36,5,4230.64,2
20250408,37,1,39968.71,3
20250408,37,2,16146.560000000001,4
20250408,37,3,265.49,1
20250408,37,4,16093.02,3
20250408,37,5,3692.33,1
20250408,38,1,46300.44,7
20250408,38,2,8845.93,3
20250408,38,3,35198.75,3
20250408,38,4,3113.92,2
20250408,38,5,24792.77,1
20250408,39,1,17984.57,4
20250408,39,2,3122.5099999999998,1
20250408,39,3,34850.74,7
20250408,39,4,7636.24,2
20250408,39,5,9702.51,4
20250408,40,1,71198.27,4
20250408,40,2,18928.989999999998,3
20250408,40,3,21545.95,5
20250408,40,4,11374.369999999999,4
20250408,40,5,51896.89,5
20250409,1,1,17655.71,3
20250409,1,2,58024.64,3
20250409,1,3,28697.520000000004,3
20250409,1,4,3804.55,4
20250409,1,5,3290.87,1
20250409,2,1,25351.95,2
20250409,2,2,4699.5,2
20250409,2,3,26238.699999999997,3
20250409,2,4,150200.63,8
20250409,2,5,14911.650000000001,3
20250409,3,1,67453.34,5
20250409,3,2,8120.88,3
20250409,3,3,11653.1,4
20250409,3,4,35089.97,7
20250409,3,5,31935.93,4
20250409,4,1,8245.32,3
20250409,4,2,6518.570000000001,2
20250409,4,3,109869.9,4
20250409,4,4,48062.74,4
20250409,4,5,51757.95,5
20250409,5,1,28800.11,2
20250409,5,2,44073.12,4
20250409,5,3,45501.75,1
20250409,5,4,14113.95,2
20250409,5,5,5920.04,4
20250409,6,1,67488.51,5
20250409,6,2,15089.98,3
20250409,6,3,10762.97,2
20250409,6,4,40972.04,7
20250409,6,5,77046.25,4
20250409,7,1,21965.82,4
20250409,7,2,42418.17,3
20250409,7,4,22293.02,5
20250409,7,5,19168.21,1
20250409,8,1,8994.96,3
20250409,8,2,45367.08,6
20250409,8,3,19013.68,5
20250409,8,4,31329.829999999998,3
20250409,8,5,9391.920000000002,2
20250409,9,1,2190.44,1
20250409,9,2,32049.920000000002,5
20250409,9,3,25207.82,5
20250409,9,4,135.37,1
20250409,9,5,78420.17,6
20250409,10,1,87188.13,2
20250409,10,2,20168.609999999997,3
20250409,10,3,4242.469999999999,1
20250409,10,4,17714.85,2
20250409,10,5,86759.65000000001,4
20250409,11,1,68353.17,5
20250409,11,2,37926.17,5
20250409,11,3,43327.32,3
20250409,11,4,19762.940000000002,2
20250409,11,5,2930.6299999999997,4
20250409,12,1,10095.74,3
20250409,12,2,39749.310000000005,5
20250409,12,3,16817.67,2
20250409,12,4,30383.489999999998,7
20250409,12,5,53170.149999999994,4
20250409,13,1,80868.61,8
20250409,13,2,55116.72,4
20250409,13,3,9191.45,2
20250409,13,4,33908.04,4
20250409,13,5,34866.520000000004,4
20250409,14,1,13777.5,4
20250409,14,2,230.11999999999995,1
20250409,14,4,70839.63,7
20250409,14,5,9755.18,3
20250409,15,1,23794.649999999998,7
20250409,15,2,24032.07,2
20250409,15,3,24743.95,4
20250409,15,4,10167.73,4
20250409,15,5,40230.14,7
20250409,16,1,11583.65,5
20250409,16,3,46722.97,7
20250409,16,4,2589.56,1
20250409,16,5,35138.32,3
20250409,17,1,46265.59,3
20250409,17,2,9842.69,1
20250409,17,3,55149.829999999994,3
20250409,17,4,46947.03,6
20250409,17,5,22710.06,5
20250409,18,1,22994.77,3
20250409,18,2,12477.4,1
20250409,18,3,115372.59999999999,3
20250409,18,4,57376.01,10
20250409,18,5,29262.1,4
20250409,19,1,249549.6,8
20250409,19,2,198.88999999999993,1
20250409,19,3,56095.159999999996,4
20250409,19,4,39219.88999999999,4
20250409,19,5,37720.72,4
20250409,20,1,7977.3,3
20250409,20,2,103802.38,6
20250409,20,3,90215.3,5
20250409,20,4,5173.7699999999995,1
20250409,20,5,1939.24,1
20250409,21,1,10854.490000000002,3
20250409,21,2,27896.620000000003,6
20250409,21,3,13333.36,2
20250409,21,4,33747.25,4
20250409,21,5,81684.55000000002,5
20250409,22,1,8931.68,4
20250409,22,2,25603.95,3
20250409,22,3,2975.5699999999997,1
20250409,22,4,25458.87,4
20250409,22,5,19520.129999999997,3
20250409,23,1,4108.33,2
20250409,23,2,80111.06999999999,6
20250409,23,3,19260.07,4
20250409,23,4,27352.0,1
20250409,24,1,41945.84,4
20250409,24,2,68410.49,7
20250409,24,3,5708.22,2
20250409,24,4,47033.52,4
20250409,24,5,69062.20999999999,6
20250409,25,1,126608.55,10
20250409,25,2,17939.53,3
20250409,25,3,2243.88,1
20250409,25,4,70918.04,3
20250409,25,5,10678.75,2
20250409,26,1,76933.54999999999,5
20250409,26,2,19997.93,4
20250409,26,3,11744.93,3
20250409,26,4,103879.06,7
20250409,26,5,86270.83,4
20250409,27,1,22907.57,2
20250409,27,2,4077.79,3
20250409,27,3,24502.910000000003,2
20250409,27,4,23253.31,2
20250409,27,5,94862.62,4
20250409,28,1,38336.92,8
20250409,28,2,11233.73,3
20250409,28,3,40173.60999999999,3
20250409,28,4,1180.08,2
20250409,28,5,42087.94,3
20250409,29,1,36570.7,5
20250409,29,2,23616.47,4
20250409,29,3,80183.55,5
20250409,29,4,41221.82,5
20250409,29,5,9488.98,2
20250409,30,1,118441.4,4
20250409,30,2,14861.05,3
20250409,30,3,21255.75,3
20250409,30,4,19558.07,4
20250409,30,5,11719.330000000002,4
20250409,31,1,63086.14,5
20250409,31,2,6789.43,2
20250409,31,3,5465.52,4
20250409,31,4,93981.03,6
20250409,31,5,41607.44,4
20250409,32,1,32137.46,2
20250409,32,2,83554.8,3
20250409,32,3,56515.12,5
20250409,32,4,13878.56,4
20250409,32,5,34743.2,7
20250409,33,1,817.35,1
20250409,33,2,34158.06,6
20250409,33,3,11463.980000000001,2
20250409,33,4,2780.7000000000003,2
20250409,33,5,575.23,1
20250409,34,1,39323.05,4
20250409,34,2,13737.03,2
20250409,34,3,10827.24,3
20250409,34,4,55239.39,5
20250409,34,5,25981.670000000002,2
20250409,35,1,35704.08,6
20250409,35,2,9381.14,4
20250409,35,3,7592.18,2
20250409,35,4,78896.98,6
20250409,35,5,7073.3,1
20250409,36,1,11732.02,3
20250409,36,2,100882.42,6
20250409,36,3,71418.59999999999,3
20250409,36,4,22012.870000000003,6
20250409,36,5,102626.55,3
20250409,37,1,8304.69,1
20250409,37,2,56556.2,5
20250409,37,3,32488.51,4
20250409,37,4,34911.96000000001,5
20250409,37,5,65030.53,3
20250409,38,1,31021.550000000003,4
20250409,38,2,24791.89,3
20250409,38,3,94942.81999999999,5
20250409,38,4,46518.85,5
20250409,38,5,80301.31,5
20250409,39,1,30276.99,6
20250409,39,2,17041.39,4
20250409,39,3,17567.07,2
20250409,39,4,18105.989999999998,4
20250409,39,5,23449.420000000002,4
20250409,40,1,50495.47,4
20250409,40,2,21980.839999999997,3
20250409,40,3,39508.62,9
20250409,40,4,6312.969999999999,4
20250409,40,5,19629.51,7
20250410,1,1,178928.03,7
20250410,1,2,48700.57,7
20250410,1,3,7706.120000000001,4
20250410,1,4,8576.07,4
20250410,1,5,14596.84,2
20250410,2,1,22208.940000000002,6
20250410,2,2,30319.489999999998,5
20250410,2,3,82747.03,3
20250410,2,4,23826.45,1
20250410,2,5,23142.13,5
20250410,3,1,19692.43,5
20250410,3,2,22677.370000000003,2
20250410,3,3,25232.48,5
20250410,3,4,21108.5,5
20250410,3,5,14735.51,3
20250410,4,1,2463.0299999999997,2
20250410,4,2,28208.21,4
20250410,4,3,15028.789999999999,2
20250410,4,4,2534.7200000000003,1
20250410,4,5,20992.49,5
20250410,5,1,1408.35,1
20250410,5,2,23194.83,4
20250410,5,3,28873.99,4
20250410,5,4,34966.87,7
20250410,5,5,15205.439999999999,5
20250410,6,1,90027.95,5
20250410,6,2,60545.05,3
20250410,6,3,31758.21,6
20250410,6,4,8823.44,2
20250410,6,5,12489.27,2
20250410,7,1,19315.71,2
20250410,7,2,25409.5,4
20250410,7,3,50537.38,8
20250410,7,4,22397.780000000002,3
20250410,7,5,5935.59,2
20250410,8,1,13287.810000000001,2
20250410,8,2,23204.309999999998,5
20250410,8,3,246.62,1
20250410,8,4,16662.75,3
20250410,8,5,16358.57,3
20250410,9,1,28302.6,5
20250410,9,2,18975.61,4
20250410,9,3,26014.03,4
20250410,9,4,7.910000000000082,1
20250410,9,5,5540.639999999999,2
20250410,10,1,35122.48,7
20250410,10,2,23275.600000000002,4
20250410,10,4,74588.99,5
20250410,10,5,1885.8999999999999,3
20250410,11,2,27767.199999999997,6
20250410,11,3,69835.76000000001,4
20250410,11,4,23479.53,4
20250410,11,5,43840.63,4
20250410,12,1,12312.95,3
20250410,12,2,4213.94,1
20250410,12,3,16293.74,3
20250410,12,4,60526.97,4
20250410,12,5,22198.14,5
20250410,13,1,114346.98999999999,4
20250410,13,2,25230.6,4
20250410,13,3,23781.6,4
20250410,13,4,11697.7,3
20250410,13,5,10112.970000000001,2
20250410,14,1,30964.629999999997,4
20250410,14,2,5805.4,1
20250410,14,3,23564.21,4
20250410,14,4,42191.8,6
20250410,14,5,24055.39,3
20250410,15,1,27420.4,4
20250410,15,2,22306.31,2
20250410,15,3,13895.19,3
20250410,15,4,11489.09,2
20250410,15,5,16769.5,5
20250410,16,1,29631.890000000003,4
20250410,16,2,9302.490000000002,3
20250410,16,3,24966.48,6
20250410,16,4,5453.4,2
20250410,16,5,24391.510000000002,4
20250410,17,1,7167.52,2
20250410,17,2,34308.97,4
20250410,17,3,27103.260000000002,4
20250410,17,4,11744.59,3
20250410,17,5,2415.92,1
20250410,18,1,60277.82,7
20250410,18,2,15910.34,3
20250410,18,3,20288.09,4
20250410,18,4,16452.89,5
20250410,18,5,27244.5,2
20250410,19,1,62017.299999999996,8
20250410,19,2,74913.24,4
20250410,19,3,8845.56,3
20250410,19,4,12749.720000000001,2
20250410,19,5,81503.08,6
20250410,20,1,10163.95,3
20250410,20,2,100393.51000000001,6
20250410,20,3,73107.71,5
20250410,20,4,35825.740000000005,8
20250410,20,5,8518.08,2
20250410,21,1,137306.14,8
20250410,21,2,39416.770000000004,6
20250410,21,3,29107.34,3
20250410,21,4,8170.719999999999,3
20250410,21,5,54861.229999999996,4
20250410,22,1,71481.26,7
20250410,22,2,5981.6,1
20250410,22,3,11240.9,4
20250410,22,4,13125.25,3
20250410,23,1,3593.97,1
20250410,23,2,37335.96,5
20250410,23,3,17004.670000000002,2
20250410,23,4,68000.48,3
20250410,23,5,38103.44,4
20250410,24,1,30295.75,6
20250410,24,2,93957.79000000001,8
20250410,24,3,13949.09,5
20250410,24,4,15726.72,5
20250410,24,5,3263.5200000000004,2
20250410,25,1,32606.629999999997,2
20250410,25,2,69443.38,4
20250410,25,3,131797.04,5
20250410,25,4,38354.42,3
20250410,25,5,17854.58,3
20250410,26,1,13653.15,3
20250410,26,2,13344.84,3
20250410,26,3,33836.0,4
20250410,26,4,58766.66,6
20250410,26,5,4612.02,3
20250410,27,1,8215.92,1
20250410,27,3,41958.99,3
20250410,27,4,114637.14,4
20250410,27,5,28930.239999999998,4
20250410,28,1,3240.76,1
20250410,28,2,33287.45999999999,6
20250410,28,3,161737.43,5
20250410,28,5,39271.479999999996,7
20250410,29,1,386.12,1
20250410,29,2,9599.789999999999,2
20250410,29,3,76912.54000000001,8
20250410,29,4,35317.78,6
20250410,29,5,28278.56,5
20250410,30,1,42149.26,3
20250410,30,2,43430.299999999996,1
20250410,30,3,19996.58,3
20250410,30,4,98779.42,5
20250410,30,5,14819.119999999999,6
20250410,31,1,87663.59000000001,9
20250410,31,2,32306.14,3
20250410,31,3,46699.840000000004,5
20250410,31,4,21057.01,3
20250410,31,5,35607.62,3
20250410,32,1,17998.3,3
20250410,32,2,62243.62,8
20250410,32,3,29408.219999999998,5
20250410,32,4,88901.69,6
20250410,32,5,39370.52,5
20250410,33,1,16422.45,3
20250410,33,2,9425.380000000001,3
20250410,33,3,87780.92,4
20250410,33,4,16614.219999999998,3
20250410,33,5,15729.85,4
20250410,34,1,74724.09,5
20250410,34,2,9496.220000000001,3
20250410,34,3,69223.16,7
20250410,34,4,31976.239999999998,4
20250410,34,5,35272.04,3
20250410,35,1,45740.659999999996,6
20250410,35,2,34983.03,5
20250410,35,3,13209.94,3
20250410,35,4,48277.21,6
20250410,35,5,71432.39,4
20250410,36,1,100038.3,4
20250410,36,2,26264.890000000003,3
20250410,36,3,39073.18,9
20250410,36,4,334882.06,6
20250410,36,5,11879.25,2
20250410,37,1,90213.29,7
20250410,37,2,63208.13,3
20250410,37,3,54018.06,3
20250410,37,4,6902.75,3
20250410,37,5,19719.15,4
20250410,38,1,58454.69,12
20250410,38,2,28490.52,5
20250410,38,3,43410.24,4
20250410,38,4,11100.28,2
20250410,38,5,52146.21,8
20250410,39,1,71194.53,6
20250410,39,2,8341.72,2
20250410,39,3,18931.22,4
20250410,39,4,12494.94,1
20250410,39,5,17264.86,4
20250410,40,1,42202.15,5
20250410,40,2,14679.52,2
20250410,40,3,63089.81,7
20250410,40,4,24687.59,6
20250410,40,5,4111.79,2
20250411,1,1,224135.31,3
20250411,1,2,157.60999999999996,1
20250411,1,3,20542.36,3
20250411,1,4,48357.979999999996,6
20250411,1,5,6372.85,2
20250411,2,1,15529.07,4
20250411,2,2,7796.92,2
20250411,2,3,7193.040000000001,4
20250411,2,4,22900.78,3
20250411,2,5,24982.379999999997,3
20250411,3,1,28042.380000000005,4
20250411,3,2,-545.4399999999999,2
20250411,3,3,1359.3100000000002,1
20250411,3,4,82829.28,9
20250411,3,5,59161.78,5
20250411,4,1,14146.36,4
20250411,4,2,39186.01,5
20250411,4,3,33800.590000000004,3
20250411,4,4,10643.91,1
20250411,4,5,86004.90000000001,5
20250411,5,1,19592.77,4
20250411,5,2,11070.35,2
20250411,5,3,2440.63,2
20250411,5,4,21527.920000000002,5
20250411,5,5,16920.8,5
20250411,6,1,49426.24,6
20250411,6,2,39671.69,4
20250411,6,3,60294.369999999995,5
20250411,6,4,20308.05,3
20250411,6,5,42194.7,5
20250411,7,1,81996.91,7
20250411,7,2,21310.36,2
20250411,7,3,5530.73,2
20250411,7,4,18902.29,4
20250411,7,5,52187.93,7
20250411,8,1,12797.1,3
20250411,8,2,56766.23,6
20250411,8,3,10898.039999999999,3
20250411,8,4,21969.65,5
